Cust ID,MOB,MaxBalanceAmt,CntPurchActMth,TotFinCharge,PctOnlineTrans,PctPromoSale,PayToBalRatio,PctOfflinePymt,CntActiveCards
C#8567311571626,130,386.04,6,16.31,0.103445,0.824116,0.824116,0.048214,4
C#67182165684445,84,78.07,1,1.29,0.5267,0.139548,0.139548,0.006148,2
C#30167107628572,96,268.62,3,10.27,0.553944,0.237018,0.237018,0.023369,2
C#40678144638937,283,283.94,6,12.34,0.554857,0.533739,0.533739,0.055949,4
C#7911379936346,136,1974.45,8,341.45,0.270877,0.114388,0.114388,0.07035,3
C#51926886805245,91,279.39,4,26.64,0.596134,0.133072,0.133072,0.027828,6
C#14402531468871,62,462.49,4,55.37,0.446477,0.198395,0.198395,0.016101,3
C#83918969475615,198,230.76,4,24.36,0.088772,0.276389,0.276389,0.277599,4
C#65254938006088,99,111.69,5,46.72,0.339301,0.199847,0.199847,0.033264,11
C#75309962392749,188,350.71,6,28.67,0.101241,0.100494,0.100494,0.406901,3
C#70315803254532,143,77.75,1,1.35,0.396207,0.121936,0.121936,0.003899,1
C#7691578353981,151,220.03,4,11.25,0.526102,0.283246,0.283246,0.016947,3
C#34265542309012,127,159.9,4,16.94,0.102203,0.201491,0.201491,0.382474,3
C#29033954458896,158,181.48,3,19.57,0.48316,0.215776,0.215776,0.007559,2
C#71873579331373,102,93.32,1,0.8,0.397695,0.110414,0.110414,0.008826,3
C#880243838099,145,1057.8,10,142.7,0.355515,0.172279,0.172279,0.067285,4
C#3901387581818,119,170.91,4,17.69,0.447037,0.138656,0.138656,0.012324,1
C#65951994927244,123,488.47,5,30.03,0.247732,0.114074,0.114074,0.029274,9
C#24775443622994,103,350.41,4,48.93,0.553989,0.259037,0.259037,0.034209,10
C#229284675267,155,360.46,1,40.38,0.369173,0.158259,0.158259,0.014453,11
C#97873266795211,94,280.63,3,11.03,0.160397,0.257517,0.257517,0.019718,2
C#89205914952716,204,1376.85,6,106.84,0.3987,0.261068,0.261068,0.058021,7
C#84989064357384,41,206.58,3,14.28,0.505707,0.177784,0.177784,0.017245,1
C#35701306840626,156,80.08,2,1.75,0.339309,0.109046,0.109046,0.011057,2
C#15072288202598,174,257.71,6,22.5,0.087477,0.246326,0.246326,0.231676,2
C#68949117822817,87,153.71,3,17.2,0.451329,0.213526,0.213526,0.012314,2
C#62119634037825,141,86.26,1,1.2,0.310094,0.051837,0.051837,0.001636,3
C#78487645206523,83,198.85,4,11.09,0.505536,0.175509,0.175509,0.008236,3
C#68086740591110,207,320.98,4,16.62,0.146403,0.24087,0.24087,0.347056,4
C#55297692427749,82,105.17,2,9.79,0.576077,0.220354,0.220354,0.012538,2
C#78191625888448,78,90.4,1,0.86,0.30512,0.107293,0.107293,0.011109,3
C#76766251241148,251,252.95,12,13.98,0.501026,0.507887,0.507887,0.045361,1
C#35604126153044,171,2331.17,6,304.3,0.382458,0.188034,0.188034,0.045453,6
C#43240583295453,219,293.79,3,11.07,0.112574,0.256161,0.256161,0.308933,4
C#56911358168203,130,403.67,3,39.29,0.610268,0.214875,0.214875,0.031315,9
C#83285976793591,100,257.58,3,18.89,0.47931,0.169397,0.169397,0.018738,2
C#36722692744335,119,322.89,14,13.47,0.437189,0.611427,0.611427,0.060005,2
C#62574703541288,147,141.76,2,12.04,0.446657,0.108845,0.108845,0.008612,2
C#98328956905944,132,388.63,4,57.04,0.409269,0.219938,0.219938,0.024153,8
C#7647079276730,86,145.04,2,13.27,0.435577,0.394543,0.394543,0.012237,2
C#42566481736838,138,270.33,3,6.23,0.513544,0.27237,0.27237,0.016786,2
C#77658214307088,147,961.14,7,135.83,0.395301,0.198699,0.198699,0.080997,7
C#50625858964572,53,101,4,26.68,0.108191,0.173037,0.173037,0.585065,3
C#57904660367950,122,456.26,5,59.21,0.548501,0.214168,0.214168,0.025995,9
C#16918330130393,134,100.92,2,0.84,0.502192,0.135759,0.135759,0.008948,3
C#95613259844134,130,276.45,11,13.2,0.316186,0.390206,0.390206,0.060867,5
C#45883519346240,166,110.14,1,1.67,0.619004,0.023045,0.023045,0.008958,3
C#56200924100466,122,148.88,1,1.96,0.4328,0.047048,0.047048,0.008415,2
C#11783569485288,232,259.28,5,12.87,0.133683,0.19232,0.19232,0.367242,3
C#59231484157254,173,361.08,3,63.49,0.36952,0.180961,0.180961,0.031961,10
C#10267042309240,212,2101.75,8,216.97,0.596595,0.164691,0.164691,0.085302,3
C#34168926113965,109,234.69,2,9.73,0.456712,0.213064,0.213064,0.011102,2
C#87594438084516,105,337.27,5,51.99,0.369965,0.177297,0.177297,0.02966,8
C#40693160429861,35,78.19,1,1.2,0.496947,0.130725,0.130725,0.01032,2
C#50853688837930,96,413.32,6,27.31,0.137857,0.25593,0.25593,0.357068,3
C#85252479463561,139,277.11,3,18.63,0.657383,0.192298,0.192298,0.02333,3
C#46601082991257,71,178.62,3,11.74,0.53986,0.213059,0.213059,0.01022,2
C#69764811290448,232,349.78,3,21.56,0.155265,0.19902,0.19902,0.45675,3
C#7049020877781,185,169.26,3,6.42,0.542508,0.168767,0.168767,0.011873,4
C#61264148884857,286,308.05,3,23.2,0.112628,0.243002,0.243002,0.324977,2
C#94600499051080,150,1852.96,6,242.84,0.501514,0.127686,0.127686,0.047366,8
C#22843950997093,143,375.92,5,17.69,0.114929,0.21457,0.21457,0.338231,2
C#70594947990044,145,127.79,1,0.88,0.377839,0.105403,0.105403,0.007152,2
C#77578837144898,93,97.14,2,1.2,0.362059,0.09432,0.09432,0.009739,3
C#65243960052048,157,413.75,4,61.17,0.214693,0.251709,0.251709,0.037467,8
C#73857637942035,136,138.66,1,0.99,0.420195,0.119975,0.119975,0.009549,3
C#64567297102740,143,64.42,2,15.06,0.589923,0.156983,0.156983,0.016029,2
C#94759679376759,211,323.27,4,20.42,0.10832,0.169001,0.169001,0.39396,3
C#11735601795950,167,118.55,3,10.08,0.559974,0.18353,0.18353,0.02053,2
C#91874472027036,107,95.04,3,15.96,0.699512,0.226853,0.226853,0.012403,2
C#27840090702078,123,529.35,5,28.09,0.508654,0.155199,0.155199,0.010338,6
C#52231635065354,226,337.92,10,6.89,0.520052,0.779106,0.779106,0.057838,5
C#86021330399252,38,350.2,6,56.77,0.58089,0.137649,0.137649,0.033708,7
C#24694718767746,59,333.38,3,52.94,0.610429,0.154616,0.154616,0.020123,8
C#42934505937283,194,417.39,10,10.02,0.575622,0.791841,0.791841,0.057719,2
C#31070651348020,155,131.42,2,12.04,0.660187,0.091927,0.091927,0.012622,3
C#81141702524865,101,384.11,0,4.59,0.52579,0.187985,0.187985,0.021795,4
C#24304331317192,133,197.24,3,20.21,0.538198,0.238977,0.238977,0.01467,3
C#44633903183289,109,1708.17,7,96.96,0.332533,0.180121,0.180121,0.089446,6
C#99142055261251,145,365.91,4,45.02,0.66263,0.316373,0.316373,0.033294,9
C#88913747501046,242,392.7,4,19.74,0.10534,0.245414,0.245414,0.261196,3
C#85186553612372,157,294.68,3,20.3,0.53634,0.195772,0.195772,0.008817,2
C#78212981670163,178,171.37,2,21.76,0.126249,0.366381,0.366381,0.298094,3
C#37544908057248,225,235.68,4,16.75,0.181947,0.306034,0.306034,0.33403,3
C#79393483363655,6,235.71,3,19.17,0.405177,0.198475,0.198475,0.011951,1
C#12595850173770,223,295.51,6,16.65,0.342276,0.751582,0.751582,0.071447,2
C#36904035071247,252,306.23,4,11.63,0.104086,0.330684,0.330684,0.46342,4
C#95515306635523,136,325.96,4,17.38,0.522735,0.171753,0.171753,0.015427,2
C#18974338064918,174,405.43,4,61.73,0.679311,0.209745,0.209745,0.022656,11
C#27276931818906,176,143.65,2,1.27,0.174765,0.077139,0.077139,0.00712,2
C#54133701233301,133,175.45,3,16.39,0.433591,0.144189,0.144189,0.018011,1
C#72213672756564,165,99.43,2,1.03,0.310445,0.126703,0.126703,0.010868,2
C#6074142236175,142,265.22,2,17.71,0.44772,0.104223,0.104223,0.011296,2
C#76888744941236,65,108.5,1,1.79,0.370833,0.05955,0.05955,0.013353,3
C#30880653083738,223,286.06,5,20.49,0.099422,0.252307,0.252307,0.565175,4
C#97192341544177,121,198.75,2,7.8,0.30572,0.262007,0.262007,0.012055,3
C#97252105003256,78,63.45,2,0.29,0.477986,0.09619,0.09619,0.011556,2
C#79386662779359,120,175.45,2,1.02,0.343791,0.082275,0.082275,0.006673,2
C#91261403429519,103,84.82,2,1.51,0.25845,0.070968,0.070968,0.012885,2
C#88036949927953,148,192.57,2,13.78,0.694911,0.219277,0.219277,0.015318,1
C#85260502671938,166,275.69,3,20.62,0.079629,0.259008,0.259008,0.351241,2
C#81238546481471,112,121.04,2,0.88,0.277314,0.077697,0.077697,0.011251,2
C#42909462254296,114,253.37,3,11.9,0.645783,0.210051,0.210051,0.028725,2
C#79139503528838,70,241.53,3,13.06,0.283468,0.205983,0.205983,0.009795,3
C#15050418698446,145,242.54,2,20.34,0.287149,0.143157,0.143157,0.011842,2
C#2512208144197,203,1284.77,9,258.41,0.287686,0.230741,0.230741,0.032328,4
C#58216773614067,138,117.58,1,1.42,0.501827,0.104219,0.104219,0.008322,2
C#89438405972553,211,334.33,3,7.69,0.13118,0.311831,0.311831,0.425276,3
C#36280073881130,122,192.73,3,11.29,0.30797,0.210971,0.210971,0.01696,3
C#69191581363652,196,1371.25,8,300.47,0.230227,0.205229,0.205229,0.078524,4
C#58045780856691,71,193.27,3,19.25,0.548395,0.212773,0.212773,0.011473,2
C#94486614492007,173,104.56,1,1.66,0.467773,0.074049,0.074049,0.010345,2
C#81253462248546,222,228.13,3,12,0.399441,0.170198,0.170198,0.006566,2
C#19459271774986,141,122.56,1,1.53,0.601617,0.124558,0.124558,0.007479,2
C#69977119856969,217,236.33,4,27.32,0.105219,0.228686,0.228686,0.252939,2
C#26296267910875,116,150.97,1,1.23,0.317809,0.087133,0.087133,0.010883,2
C#89027097211681,125,118.84,1,1.18,0.333375,0.097339,0.097339,0.009463,2
C#47061765062745,135,509.26,4,28.78,0.163947,0.279593,0.279593,0.036107,10
C#75147254836535,47,300.13,4,55.41,0.500481,0.178949,0.178949,0.037813,10
C#69487830484390,225,380.48,11,14.82,0.404162,0.326639,0.326639,0.041643,3
C#10283909995953,96,319.24,5,54.02,0.613806,0.241032,0.241032,0.033121,9
C#13329027499066,398,363.51,10,17.65,0.501669,0.925372,0.925372,0.054476,3
C#85079711396055,140,112.13,2,0.94,0.319781,0.136921,0.136921,0.011188,2
C#29817816764670,144,129.37,2,15.9,0.516499,0.184715,0.184715,0.01373,2
C#70900062330183,82,188.03,2,12.8,0.407087,0.276734,0.276734,0.016452,1
C#41367730088048,184,2075.87,7,259.73,0.208978,0.095051,0.095051,0.093631,8
C#96504738896680,139,186.46,3,16.63,0.602328,0.212672,0.212672,0.009549,1
C#24499812807895,118,356.06,5,76.01,0.537719,0.263608,0.263608,0.027729,7
C#38954314408869,88,220.99,4,17.13,0.146602,0.167844,0.167844,0.366119,2
C#55324251841123,180,385.21,2,26.57,0.070894,0.088665,0.088665,0.439012,4
C#33245201768724,174,257.44,11,19.46,0.594482,0.626484,0.626484,0.078218,4
C#4889068115681,199,363.67,4,17.17,0.138229,0.327941,0.327941,0.423406,4
C#50176230965281,257,357.24,5,15.42,0.047224,0.312391,0.312391,0.449975,4
C#44592244890801,209,128.11,2,0.79,0.546521,0.161818,0.161818,0.006314,2
C#20009104310628,90,100.07,2,2.23,0.696395,0.083794,0.083794,0.009459,3
C#45142280663865,142,140.93,3,10.19,0.369113,0.18972,0.18972,0.017432,2
C#68103839209825,80,313.55,2,57.73,0.616502,0.194382,0.194382,0.021431,11
C#30064370644686,192,228.34,9,13.9,0.089049,0.384049,0.384049,0.037301,3
C#3644906448282,116,229.68,3,9.38,0.524921,0.273289,0.273289,0.013421,2
C#68127588605502,110,149.43,2,0.93,0.396722,0.112241,0.112241,0.006904,2
C#66321857620266,127,257.66,3,18.05,0.499141,0.182897,0.182897,0.01546,2
C#52362593361890,82,340.26,9,13.52,0.264478,0.446176,0.446176,0.016251,2
C#81720942626273,163,94.81,1,0.7,0.248933,0.166421,0.166421,0.008769,2
C#56426100441648,149,170.7,4,13.57,0.447272,0.195964,0.195964,0.010016,2
C#66653370015201,87,153.44,2,1.51,0.415661,0.089472,0.089472,0.005568,2
C#73953859125330,128,171.55,3,11.75,0.323216,0.142307,0.142307,0.00832,2
C#37169646997603,86,57.15,1,1.05,0.39244,0.161843,0.161843,0.011751,2
C#24451044127486,165,218.84,3,17.58,0.569418,0.356879,0.356879,0.013521,2
C#73833561682560,196,315.31,12,14.29,0.404638,0.97996,0.97996,0.080982,5
C#54917135590931,99,219.04,5,15.87,0.66102,0.247851,0.247851,0.013001,2
C#72471348710611,289,163.87,7,15.1,0.448941,0.400201,0.400201,0.042501,4
C#51686938450229,111,194.42,2,18.5,0.135271,0.212743,0.212743,0.466212,4
C#96309011349943,144,130.79,2,1.26,0.499626,0.073259,0.073259,0.008464,3
C#94865377760312,142,250.31,4,13.75,0.451436,0.262883,0.262883,0.013783,2
C#96587630856303,106,1401.36,13,223.39,0.500747,0.188143,0.188143,0.063608,2
C#85782419783744,143,91.79,1,1.44,0.280183,0.084848,0.084848,0.005976,2
C#50855750721359,140,83.58,2,19.11,0.273764,0.227966,0.227966,0.015418,2
C#17147435851473,170,122.75,2,1.28,0.389616,0.144421,0.144421,0.007057,2
C#83081093757635,160,125.78,9,261.28,0.412868,0.093028,0.093028,0.126462,3
C#13716871966257,183,311.12,7,11.33,0.28874,0.77157,0.77157,0.064751,4
C#54918458261494,124,59.44,1,1.16,0.489223,0.121214,0.121214,0.008742,3
C#35259718298622,170,321.68,4,12.89,0.167983,0.26104,0.26104,0.26016,3
C#65262175191007,208,267.45,8,7.68,0.321612,0.691646,0.691646,0.078795,3
C#90583257764588,225,140.68,4,21.46,0.111079,0.155528,0.155528,0.308043,2
C#44547876145250,115,205.76,9,6.07,0.483967,0.670082,0.670082,0.075934,4
C#71921757961828,288,131.63,8,6.7,0.23652,0.564512,0.564512,0.032498,3
C#66433401658054,249,248.6,3,20.5,0.17365,0.164967,0.164967,0.422371,3
C#58917940160304,96,238.48,2,19.99,0.457511,0.211719,0.211719,0.011562,1
C#57695494433136,163,1110.35,7,191.63,0.382914,0.104342,0.104342,0.050381,3
C#85393756971824,95,161.19,3,9.21,0.583612,0.124724,0.124724,0.015241,2
C#57426673797849,254,245.25,4,7.47,0.483981,0.16722,0.16722,0.009174,2
C#82255763971694,105,182.51,3,18.82,0.563097,0.110012,0.110012,0.010869,2
C#71998233682158,167,337.49,9,10.19,0.462622,0.876245,0.876245,0.063385,2
C#11256876030319,125,101.35,1,1.15,0.404625,0.143423,0.143423,0.007715,2
C#75175010260569,95,1157.06,8,232.59,0.300021,0.093766,0.093766,0.123502,1
C#15819710881121,211,192.33,3,23.62,0.106519,0.198153,0.198153,0.322296,3
C#26449996411239,172,932.99,9,340.9,0.581575,0.19447,0.19447,0.073048,4
C#60941403972036,144,447.69,4,55.27,0.388121,0.265232,0.265232,0.036421,8
C#88902106956629,220,305.65,4,24.01,0.11338,0.148597,0.148597,0.448455,2
C#82682588522277,191,94.88,1,1.39,0.308234,0.094604,0.094604,0.004161,2
C#64331047664172,131,103.47,1,0.84,0.502792,0.159843,0.159843,0.008297,2
C#3973467366728,111,1982.43,6,158.84,0.246875,0.177922,0.177922,0.087714,6
C#42482578534291,97,381.69,4,38.76,0.27906,0.272765,0.272765,0.028866,10
C#38845265735435,181,1004.02,7,141.5,0.32069,0.215208,0.215208,0.123432,6
C#92889423729283,204,1305.19,13,153.29,0.632739,0.169967,0.169967,0.127898,3
C#53529626331324,135,126.02,1,1.14,0.593196,0.130511,0.130511,0.007885,3
C#47967638905661,85,119.14,1,1.7,0.454569,0.168751,0.168751,0.007696,2
C#87311712595772,177,167.13,1,0.73,0.418893,0.158176,0.158176,0.009501,3
C#19544895101205,117,362.41,3,46.76,0.448058,0.162184,0.162184,0.025062,9
C#57940513465766,168,260.42,2,14.17,0.404801,0.186393,0.186393,0.012309,2
C#26303870016135,35,223.33,4,13.65,0.322765,0.264938,0.264938,0.013321,2
C#52641232891516,182,105.79,4,17.08,0.656151,0.173369,0.173369,0.010404,2
C#69770097636678,153,172.17,3,14.17,0.517546,0.225763,0.225763,0.019139,2
C#59740136223675,129,162.81,4,18.01,0.617339,0.158176,0.158176,0.010324,1
C#64186510535582,166,253.86,3,8.95,0.166824,0.158335,0.158335,0.300681,2
C#58342849747281,154,257.64,3,6.08,0.271033,0.261895,0.261895,0.017168,2
C#50078233192389,110,136.03,2,1.23,0.54128,0.09348,0.09348,0.002928,1
C#65495777208399,200,357.56,4,19.89,0.107407,0.174511,0.174511,0.421748,5
C#73166286125325,240,284.13,12,8.18,0.295626,0.722893,0.722893,0.075545,3
C#80190259215253,208,292.66,3,22.38,0.138731,0.237217,0.237217,0.598225,3
C#55083123377249,124,97.23,1,12.59,0.64144,0.231823,0.231823,0.016552,2
C#15079910182287,210,401.79,4,46.93,0.531282,0.171234,0.171234,0.015749,8
C#58068335703902,189,1483.14,8,217.3,0.353641,0.156346,0.156346,0.118666,4
C#24700211768672,246,121.44,4,18.49,0.126386,0.186429,0.186429,0.347551,4
C#56406997744179,189,1397.07,4,310.83,0.367831,0.084256,0.084256,0.079173,5
C#66464670001325,185,1385.44,11,202.52,0.41624,0.13117,0.13117,0.080095,6
C#72401010354488,102,309.31,2,9.88,0.456806,0.232907,0.232907,0.007579,2
C#13046104667395,129,239.94,3,6.73,0.730468,0.257094,0.257094,0.010336,2
C#23843899624007,154,162.09,2,13.35,0.432627,0.128794,0.128794,0.010891,2
C#15574546457080,90,247.11,5,16.14,0.668394,0.214871,0.214871,0.016058,2
C#73991154017697,158,273.81,3,17.49,0.402288,0.287244,0.287244,0.010575,2
C#3576877895067,121,227.37,5,12.88,0.449758,0.286677,0.286677,0.014431,2
C#95661552369075,97,131.8,1,1.35,0.501416,0.092389,0.092389,0.004482,2
C#61209538961343,162,195.29,2,9.85,0.64668,0.254174,0.254174,0.016287,2
C#39088120197253,244,230.82,4,20.95,0.070489,0.333195,0.333195,0.518181,2
C#70784813710630,170,1837.57,12,139.58,0.385744,0.143941,0.143941,0.073229,6
C#31077237522091,93,237.27,3,14.28,0.542283,0.170413,0.170413,0.014694,3
C#95068360998783,95,139.12,2,12.26,0.753102,0.148209,0.148209,0.020332,2
C#50130815185068,116,248.98,3,66.45,0.479658,0.14188,0.14188,0.026544,9
C#69812297072606,131,169.73,3,20.06,0.492718,0.188545,0.188545,0.014151,3
C#48231769960617,150,224.4,11,12.86,0.511681,0.580465,0.580465,0.057308,3
C#39985879701578,164,250.33,2,20.36,0.126833,0.227573,0.227573,0.466454,4
C#45587076557672,111,335.01,3,52.61,0.515144,0.164177,0.164177,0.032045,11
C#51760783466460,149,116.76,3,16.75,0.525923,0.108077,0.108077,0.012518,2
C#49908949195787,119,98.73,4,12.29,0.207695,0.096898,0.096898,0.011338,2
C#98518698854679,146,627.2,4,51.69,0.451784,0.216872,0.216872,0.024931,6
C#49291027820808,141,1420.33,7,271.97,0.315479,0.128132,0.128132,0.095373,4
C#57367073625444,91,292.23,3,30.2,0.453388,0.214194,0.214194,0.03394,7
C#44999743777885,78,182.07,4,10.23,0.455826,0.128829,0.128829,0.01258,2
C#96027299536719,122,98.94,2,1.19,0.34136,0.083805,0.083805,0.001418,1
C#70784106604870,131,83.49,2,1.08,0.548611,0.09192,0.09192,0.009875,2
C#24690480184250,93,169.9,2,1.17,0.395852,0.151431,0.151431,0.010314,2
C#9817035138302,117,97.88,4,15.17,0.570834,0.120041,0.120041,0.013655,2
C#20599111427733,81,375.81,4,31.51,0.499862,0.256766,0.256766,0.01795,10
C#63321181223801,67,318.24,4,34.17,0.586586,0.142841,0.142841,0.027482,9
C#1206583546458,223,430.4,6,31.57,0.13105,0.34786,0.34786,0.264828,2
C#93983646903176,89,212.1,2,15.7,0.513706,0.15369,0.15369,0.017518,2
C#57554093689502,261,279.17,4,16.43,0.11644,0.244632,0.244632,0.48113,2
C#49009932066843,313,251.85,6,14.02,0.283163,0.434068,0.434068,0.085222,4
C#29682780025536,105,145.31,1,1.26,0.562248,0.109293,0.109293,0.010769,1
C#76902235743665,107,439.72,4,40.23,0.330525,0.173156,0.173156,0.03293,6
C#24562617199877,137,126.65,4,12.06,0.62473,0.108732,0.108732,0.013835,2
C#80661162778259,73,106.03,5,14.29,0.520799,0.298514,0.298514,0.018159,2
C#78327386553487,131,125.29,3,10.63,0.193818,0.150135,0.150135,0.022001,2
C#63568434220563,116,348.35,6,58.76,0.379187,0.171909,0.171909,0.02286,6
C#6757535167749,125,418.57,5,46.64,0.441868,0.269259,0.269259,0.023559,4
C#6652514186057,120,166.64,4,14.67,0.593696,0.175062,0.175062,0.018984,2
C#75046833323435,120,127.23,2,0.8,0.470982,0.1648,0.1648,0.007726,2
C#45324200577964,168,237.13,10,18.16,0.448136,0.749792,0.749792,0.065932,3
C#67362048230026,110,334.95,3,7.53,0.473709,0.156653,0.156653,0.016641,3
C#87776807579481,192,1875.75,9,75.58,0.293219,0.108892,0.108892,0.101616,7
C#62551494487761,72,145.6,1,1.42,0.283453,0.129492,0.129492,0.006513,2
C#46684986632114,157,385.16,5,26.57,0.306878,0.211998,0.211998,0.013747,10
C#14632556192956,156,71.9,2,0.96,0.430354,0.107819,0.107819,0.013517,2
C#56267960101389,146,201.78,4,23.47,0.151778,0.162714,0.162714,0.45012,4
C#87979184084781,79,161.3,3,12.25,0.414462,0.115665,0.115665,0.015592,2
C#13078478255197,155,198.28,4,22.99,0.772866,0.200231,0.200231,0.016433,2
C#64976624972473,91,194.18,3,12.38,0.435333,0.248685,0.248685,0.015011,3
C#51117289321903,152,314.6,4,34.05,0.067329,0.38243,0.38243,0.496567,2
C#47345164685481,158,204.89,8,3.52,0.484244,0.667273,0.667273,0.052367,2
C#14523753360611,69,110.74,1,1,0.286164,0.084604,0.084604,0.01087,2
C#8101146258605,46,185.64,4,15.17,0.771591,0.192916,0.192916,0.013871,2
C#63655570454531,169,166.6,1,1.22,0.472072,0.138466,0.138466,0.013352,3
C#96696099483888,233,200.82,3,14.84,0.053614,0.241174,0.241174,0.395623,3
C#84007075672332,128,213.81,2,19.3,0.716663,0.239174,0.239174,0.014105,4
C#93887470752314,162,331.61,4,26.07,0.044218,0.28546,0.28546,0.396062,4
C#86188832781935,183,328.95,12,17.4,0.29838,0.466862,0.466862,0.049743,2
C#18092776831517,99,291.66,1,12.89,0.667065,0.151289,0.151289,0.013842,1
C#67314939474115,215,1419.86,8,322.65,0.57669,0.125129,0.125129,0.054477,5
C#67825624321203,127,137.43,2,1.07,0.207697,0.089747,0.089747,0.012626,2
C#12015959624922,200,425.58,11,10.97,0.403406,0.724202,0.724202,0.061016,4
C#27187193310189,108,119.13,2,1.32,0.365423,0.153825,0.153825,0.009344,1
C#5825798815122,100,418.75,5,35.13,0.655316,0.236594,0.236594,0.021554,6
C#52689826969936,67,87.61,1,1.03,0.410928,0.09502,0.09502,0.007389,2
C#69700102106309,175,316.7,9,12.44,0.399956,0.641319,0.641319,0.05788,3
C#45858408327564,169,487.18,2,40,0.610741,0.287427,0.287427,0.030903,7
C#77111163696927,292,1208.36,8,177.36,0.458342,0.097603,0.097603,0.085318,5
C#17236495985939,56,1447.98,7,122.46,0.265253,0.126195,0.126195,0.093254,3
C#23101010972303,178,411.64,4,27.81,0.137471,0.212271,0.212271,0.310737,4
